EmpID,EmpName,EmpTitle,SalesReg,OrderNum,OrderDate,OrderType,CustType,CustID,CustName,CustState,ProdCategory,ProdNumber,ProdName,Quantity,Price,Discount,OrderTotal,
900010453,Susan Fetterman,Senior Sales Representative,Central East,1108485,"""2023-09-17""",Retail,Individual,4004464,Lukas Benson,Maryland,Solar panels,KESP326,K-Eco 325x,1,1052.09,0,1052.09,
900017067,Christy Beedom,Senior Sales Representative,Southwest,1108488,"""2023-09-17""",Retail,Individual,4005306,Roscoe Miles,California,Landscape lighting,KEPL012,K-Eco Solar path light  (12-pack),3,89.99,0,269.97,
900012746,Becky Seneschal,Senior Sales Representative,N Central East,1108486,"""2023-09-17""",Retail,Individual,4005455,Rosa Gregory,Minnesota,Lightbulbs,KELB138,K-Eco Energy Bulbs 13W  (8-pack),5,24.99,0,124.95,
900015961,Wynona Smith,Sales Associate III,Northeast,1108484,"""2023-09-17""",Wholesale,Business,6001440,Schmitt Group,Pennsylvania,Solar panels,KESP325,K-Eco 325,3,1062.75,0.07,2965.07,
900012281,Logan Augur,Sales Associate I,S Central West,1108489,"""2023-09-17""",Retail,Individual,4004237,Benjamin Armstrong,Colorado,Landscape lighting,KERL500,Rope lights - Purple,3,26.99,0,80.97,
900014055,Daniel Burgess,Sales Associate II,Central East,1108481,"""2023-09-17""",Retail,Individual,4005938,Knox Weaver,Virginia,Landscape lighting,KEBL100,Bistro String lights - 100 ft - white,1,65.99,0,65.99,
900014055,Daniel Burgess,Sales Associate II,Central East,1108482,"""2023-09-17""",Retail,Individual,4004826,Cohen Campbell,Virginia,Batteries,KEBA312,K-Eco  AAA NiMH rechargeable batteries (12-pack),3,13.99,0,41.97,
900016625,Norm Hawkins,Sales Representative,Southeast,1108483,"""2023-09-17""",Retail,Individual,4004340,Hadley Sato,Alabama,Batteries,KEBA312,K-Eco  AAA NiMH rechargeable batteries (12-pack),3,13.99,0,41.97,
900019019,Alexandra Kundt,Senior Sales Associate,S Central East,1108487,"""2023-09-17""",Retail,Individual,4004081,Danica James,Oklahoma,Landscape lighting,KEPL001,K-Eco Solar path light ,4,10,0,40,
900015499,Lauren Skip,Senior Sales Associate,N Central East,1108490,"""2023-09-17""",Retail,Individual,4003923,Nolan Gonzalez,Iowa,Lightbulbs,KERL200,Smart Rope lights - Color changing ,1,35,0,35,
900019334,Mitch White,Sales Associate I,Southeast,1108491,"""2023-09-18""",Wholesale,Business,6002963,Homenick LLC,Georgia,Solar panels,KESP326,K-Eco 325x,3,1052.09,0.05,2998.46,
900010428,Colby Hallberg,Sales Representative,N Central East,1108492,"""2023-09-18""",Retail,Individual,4005792,Tobias Bradley,Michigan,Solar panels,KESP326,K-Eco 325x,3,1052.09,0,3156.27,
900015499,Lauren Skip,Senior Sales Associate,N Central East,1108493,"""2023-09-18""",Retail,Business,6003547,Ryan LLC,Indiana,Solar panels,KESP450,K-Eco 450,1,1471.5,0,1471.5,
900015003,Cynthia Cash,Sales Associate III,Southeast,1108495,"""2023-09-18""",Retail,Individual,4004831,Dexter Penrose,Florida,Landscape lighting,KERL500,Rope lights - Purple,3,26.99,0,80.97,
900012995,Brenda Albury,Senior Sales Representative,Central East,1108496,"""2023-09-18""",Retail,Individual,4004487,Edison Cruz,Maryland,Landscape lighting,KERL500,Rope lights - Purple,2,26.99,0,53.98,
900019019,Alexandra Kundt,Senior Sales Associate,S Central East,1108494,"""2023-09-18""",Retail,Individual,4004573,Jerry Dunn,Texas,Lightbulbs,KELB208,K-Eco Energy Bulbs 20W  (8-pack),1,28.7,0,28.7,
900013610,Ava Orosco,Sales Associate I,Northwest,1108497,"""2023-09-18""",Retail,Individual,4004580,Isaiah Robinson,Oregon,Landscape lighting,KERL100,Rope lights - White,1,26.99,0,26.99,
900013410,Kristen Phillips,Sales Associate III,Southeast,1108498,"""2023-09-19""",Retail,Individual,4006048,Amelia Jackson,Florida,Solar panels,KESP255,K-Eco 250x,3,869,0,2607,
900016415,Tanya Tibbets,Sales Representative,Northwest,1108499,"""2023-09-19""",Retail,Business,6002399,Tillman Inc,Alaska,Solar panels,KESP700,K-Eco 700,3,2289,0,6867,
900014055,Daniel Burgess,Sales Associate II,Central East,1108500,"""2023-09-19""",Retail,Individual,4004068,Aiden Zhao,Tennessee,Lightbulbs,KELB134,K-Eco Energy Bulbs 13W (4-pack),4,15.99,0,63.96,
900013410,Kristen Phillips,Sales Associate III,Southeast,1108501,"""2023-09-19""",Retail,Individual,4005249,Luca Ball,Florida,Lightbulbs,KESL094,K-Eco Smart Bulbs 9W dimmable (4-pack),2,29.25,0,58.5,
900016415,Tanya Tibbets,Sales Representative,Northwest,1108502,"""2023-09-20""",Wholesale,Business,6003013,Block Group,Washington,Lightbulbs,KELB208,K-Eco Energy Bulbs 20W  (8-pack),3,28.7,0.09,78.35,
900019907,Lorrie Ellison,Sales Associate I,Southwest,1108508,"""2023-09-20""",Retail,Individual,4004447,Winston Gutierrez,California,Landscape lighting,KERL100,Rope lights - White,4,26.99,0,107.96,
900016320,Paul Massimo,Sales Associate II,S Central East,1108503,"""2023-09-20""",Retail,Individual,4005595,Alexandra Vasilyev,Texas,Lightbulbs,KELB098,K-Eco Energy Bulbs 9W  (8-pack),3,22.99,0,68.97,
900011701,Georgia Eddowes,Sales Representative,Southeast,1108507,"""2023-09-20""",Retail,Individual,4005864,Maverick Woods,Florida,Landscape lighting,KERL500,Rope lights - Purple,2,26.99,0,53.98,
900019856,Henry Rodriguez,Sales Associate I,Southwest,1108504,"""2023-09-20""",Retail,Individual,4004638,McKenzie Ross,California,Lightbulbs,KELB098,K-Eco Energy Bulbs 9W  (8-pack),2,22.99,0,45.98,
900015696,Eddie Harrower,Sales Associate I,S Central West,1108505,"""2023-09-20""",Retail,Individual,4004556,Rosalie Mendoza,Arizona,Lightbulbs,KESL094,K-Eco Smart Bulbs 9W dimmable (4-pack),1,29.25,0,29.25,
900012506,Lisa Frere,Sales Associate V,N Central East,1108506,"""2023-09-20""",Retail,Individual,4004806,Teagan Fairchild,Minnesota,Landscape lighting,KERL400,Rope lights - Orange,1,26.99,0,26.99,
900012203,Christen Barrett,Sales Associate I,S Central East,1108510,"""2023-09-21""",Retail,Individual,4004405,Oscar Oliver,Texas,Solar panels,KESP255,K-Eco 250x,2,869,0,1738,
900019856,Henry Rodriguez,Sales Associate I,Southwest,1108509,"""2023-09-21""",Retail,Individual,4005419,Barbara Walton,California,Landscape lighting,KECL060,Bistro String lights - 60 ft - Multicolor,2,59.99,0,119.98,
900014621,Shantel Francis,Sales Associate II,Northeast,1108511,"""2023-09-21""",Retail,Individual,4005431,Hannah Alexander,Pennsylvania,Lightbulbs,KELB208,K-Eco Energy Bulbs 20W  (8-pack),4,28.7,0,114.8,
900013410,Kristen Phillips,Sales Associate III,Southeast,1108512,"""2023-09-21""",Retail,Individual,4004707,Elizabeth Barnett,Florida,Landscape lighting,KEPL008,K-Eco Solar path light  (8-pack),1,55.05,0,55.05,
900013610,Ava Orosco,Sales Associate I,Northwest,1108513,"""2023-09-21""",Retail,Individual,4004954,Jayden Mills,Idaho,Landscape lighting,KERL555,Rope lights - Multicolor,2,26.99,0,53.98,
900012203,Christen Barrett,Sales Associate I,S Central East,1108514,"""2023-09-21""",Retail,Individual,4004527,Arielle Kennedy,Texas,Landscape lighting,KERL500,Rope lights - Purple,1,26.99,0,26.99,
900011079,Marla Phifer,Sales Representative,Southwest,1108515,"""2023-09-22""",Retail,Individual,4005897,Victoria Kozlov,California,Landscape lighting,KEBL100,Bistro String lights - 100 ft - white,3,65.99,0,197.97,
900016439,Alyssa Smoak,Sales Associate IV,Northeast,1108516,"""2023-09-22""",Retail,Individual,4005250,Adalynn Gonzalez,Massachusetts,Landscape lighting,KEBL060,Bistro String lights - 60 ft - white,3,46.99,0,140.97,
900019907,Lorrie Ellison,Sales Associate I,Southwest,1108518,"""2023-09-22""",Retail,Individual,4005813,Samantha Murphy,California,Landscape lighting,KEWS008,Solar wall sconces (8pk),1,58.99,0,58.99,
900015003,Cynthia Cash,Sales Associate III,Southeast,1108517,"""2023-09-22""",Retail,Individual,4004417,Hailey Mendoza,Georgia,Batteries,KEBA208,K-Eco AA  NiMH rechargeable batteries (8-pack),2,14.39,0,28.78,
900019019,Alexandra Kundt,Senior Sales Associate,S Central East,1108519,"""2023-09-23""",Wholesale,Business,6002402,Daugherty Group,Texas,Solar panels,KESP700,K-Eco 700,4,2289,0.08,8423.52,
900016320,Paul Massimo,Sales Associate II,S Central East,1108520,"""2023-09-23""",Wholesale,Business,6003006,Spencer LLC,New Mexico,Batteries,KEBA212,K-Eco AA  NiMH rechargeable batteries (12-pack),4,21.59,0.15,73.41,
900012506,Lisa Frere,Sales Associate V,N Central East,1108527,"""2023-09-23""",Retail,Individual,4005955,Theresa Penrose,Michigan,Solar panels,KESP060,K-Eco Mini ,4,89.99,0,359.96,
900012746,Becky Seneschal,Senior Sales Representative,N Central East,1108531,"""2023-09-23""",Retail,Individual,4005455,Rosa Gregory,Minnesota,Landscape lighting,KEWS008,Solar wall sconces (8pk),3,58.99,0,176.97,
900015696,Eddie Harrower,Sales Associate I,S Central West,1108530,"""2023-09-23""",Retail,Individual,4005272,Ariana Jennings,Utah,Lightbulbs,KERL200,Smart Rope lights - Color changing ,3,35,0,105,
900019856,Henry Rodriguez,Sales Associate I,Southwest,1108529,"""2023-09-23""",Retail,Individual,4004111,Giovanni Vasquez,California,Landscape lighting,KERL500,Rope lights - Purple,3,26.99,0,80.97,
900015003,Cynthia Cash,Sales Associate III,Southeast,1108521,"""2023-09-23""",Retail,Individual,4005961,Jalen Bancroft,Georgia,Batteries,KEBA212,K-Eco AA  NiMH rechargeable batteries (12-pack),3,21.59,0,64.77,
900017067,Christy Beedom,Senior Sales Representative,Southwest,1108522,"""2023-09-23""",Retail,Individual,4005859,Jeremiah Stone,Nevada,Batteries,KEBA212,K-Eco AA  NiMH rechargeable batteries (12-pack),3,21.59,0,64.77,
900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,1108524,"""2023-09-23""",Retail,Individual,4004937,Simeon Barker,Texas,Lightbulbs,KELB134,K-Eco Energy Bulbs 13W (4-pack),4,15.99,0,63.96,
900014621,Shantel Francis,Sales Associate II,Northeast,1108528,"""2023-09-23""",Wholesale,Business,6001648,Bode Group,Connecticut,Grid Tie Inverters,KIGT013,K-Invert 13K,3,3510,0.05,10003.5,
900012349,Clement Carry,Sales Associate I,Southeast,1108526,"""2023-09-23""",Retail,Individual,4004776,Elijah Carroll,Florida,Lightbulbs,KELB208,K-Eco Energy Bulbs 20W  (8-pack),2,28.7,0,57.4,
900016625,Norm Hawkins,Sales Representative,Southeast,1108525,"""2023-09-23""",Retail,Individual,4004453,Jose Fox,Florida,Lightbulbs,KELB134,K-Eco Energy Bulbs 13W (4-pack),2,15.99,0,31.98,
900015499,Lauren Skip,Senior Sales Associate,N Central East,1108523,"""2023-09-23""",Retail,Individual,4005560,Jordan Stewart,Michigan,Lightbulbs,KELB138,K-Eco Energy Bulbs 13W  (8-pack),1,24.99,0,24.99,
900020001,Morten Shivers,Sales Representative,S Central West,1108533,"""2023-09-24""",Retail,Individual,4005426,Hyeon Alexander,Utah,Solar panels,KESP325,K-Eco 325,4,1062.75,0,4251,
900019334,Mitch White,Sales Associate I,Southeast,1108534,"""2023-09-24""",Retail,Individual,4004985,Cedric Dunn,Georgia,Lightbulbs,KERL200,Smart Rope lights - Color changing ,1,35,0,35,
900015105,Sharla Sobie,Sales Representative,Northeast,1108532,"""2023-09-24""",Retail,Individual,4004225,Nova Armstrong,New Hampshire,Batteries,KEBA312,K-Eco  AAA NiMH rechargeable batteries (12-pack),1,13.99,0,13.99,
900011079,Marla Phifer,Sales Representative,Southwest,1108535,"""2023-09-25""",Retail,Business,6002738,Lesch LLC,California,Landscape lighting,KEBL100,Bistro String lights - 100 ft - white,3,65.99,0,197.97,
900016320,Paul Massimo,Sales Associate II,S Central East,1108538,"""2023-09-25""",Retail,Individual,4004445,Analia Morris,Texas,Solar panels,KESP001,K-Eco phone charger,3,44.89,0,134.67,
900010428,Colby Hallberg,Sales Representative,N Central East,1108536,"""2023-09-25""",Retail,Individual,4005125,Raegan Fowler,Michigan,Batteries,KEBA308,K-Eco  AAA NiMH rechargeable batteries  (8-pack),4,9.99,0,39.96,
900013649,John Ashwin,Senior Sales Representative,Central East,1108537,"""2023-09-25""",Retail,Individual,4004572,Rachel Medina,North Carolina,Batteries,KEBA208,K-Eco AA  NiMH rechargeable batteries (8-pack),2,14.39,0,28.78,
900015003,Cynthia Cash,Sales Associate III,Southeast,1108539,"""2023-09-25""",Retail,Individual,4004051,Alexandria Ward,Florida,Landscape lighting,KERL600,Rope lights - Green,1,26.99,0,26.99,
900015105,Sharla Sobie,Sales Representative,Northeast,1108549,"""2023-09-26""",Retail,Individual,4004420,Sloane Phillips,Connecticut,Grid Tie Inverters,KIGT009,K-Invert 9K,1,2430,0,2430,
900015003,Cynthia Cash,Sales Associate III,Southeast,1108541,"""2023-09-26""",Wholesale,Business,6002948,Boyer Inc,Florida,Batteries,KEBA212,K-Eco AA  NiMH rechargeable batteries (12-pack),2,21.59,0.01,42.75,
900011212,Tricia Beaudry,Senior Sales Representative,Northwest,1108540,"""2023-09-26""",Retail,Individual,4004273,Lillian Wall,Alaska,Solar panels,KESP200,K-Eco 200,3,654,0,1962,
900013610,Ava Orosco,Sales Associate I,Northwest,1108543,"""2023-09-26""",Wholesale,Business,6002926,Graham LLC,Washington,Lightbulbs,KELB208,K-Eco Energy Bulbs 20W  (8-pack),1,28.7,0.07,26.69,
900010428,Colby Hallberg,Sales Representative,N Central East,1108544,"""2023-09-26""",Wholesale,Business,6002574,Gislason Group,Minnesota,Lightbulbs,KELB232,K-Eco Energy Bulbs 23W (2-pack),1,11.39,0.08,10.48,
900014055,Daniel Burgess,Sales Associate II,Central East,1108548,"""2023-09-26""",Retail,Individual,4004206,Jae Porter,West Virginia,Grid Tie Inverters,KIGT002,K-Invert 2K,1,1156,0,1156,
900010453,Susan Fetterman,Senior Sales Representative,Central East,1108547,"""2023-09-26""",Retail,Individual,4005631,Percival Jacobs,District of Columbia,Landscape lighting,KEPL012,K-Eco Solar path light  (12-pack),4,89.99,0,359.96,
900018684,Vincent Kobak,Sales Associate IV,N Central East,1108550,"""2023-09-26""",Retail,Individual,4005562,Vladislav Johnson,Kansas,Landscape lighting,KESC100,Security lights,1,65.5,0,65.5,
900019907,Lorrie Ellison,Sales Associate I,Southwest,1108542,"""2023-09-26""",Retail,Individual,4005516,Arya Thompson,California,Lightbulbs,KELB134,K-Eco Energy Bulbs 13W (4-pack),4,15.99,0,63.96,
900012349,Clement Carry,Sales Associate I,Southeast,1108546,"""2023-09-26""",Retail,Individual,4005805,Roman Obrien,Florida,Lightbulbs,KESL192,K-Eco Smart Bulbs 9W color change (2-pack),4,15.99,0,63.96,
900013621,Hannah Rosenstock,Sales Associate,Southwest,1108545,"""2023-09-26""",Retail,Individual,4004505,Hadassah Adams,Nevada,Lightbulbs,KELB092,K-Eco Energy Bulbs 9W (2-pack),2,7.53,0,15.06,
900016439,Alyssa Smoak,Sales Associate IV,Northeast,1108552,"""2023-09-27""",Retail,Individual,4004659,Grayson Kelley,New York,Solar panels,KESP001,K-Eco phone charger,4,44.89,0,179.56,
900016320,Paul Massimo,Sales Associate II,S Central East,1108554,"""2023-09-27""",Retail,Individual,4004895,Austin Ortiz,Missouri,Landscape lighting,KERL300,Rope lights - Red,2,26.99,0,53.98,
900019019,Alexandra Kundt,Senior Sales Associate,S Central East,1108551,"""2023-09-27""",Retail,Individual,4005714,Caleb Morales,Texas,Batteries,KEBA312,K-Eco  AAA NiMH rechargeable batteries (12-pack),3,13.99,0,41.97,
900012746,Becky Seneschal,Senior Sales Representative,N Central East,1108553,"""2023-09-27""",Retail,Individual,4005677,Isla Morgan,Indiana,Lightbulbs,KESL194,K-Eco Smart Bulbs 9W color change (4-pack),1,29.99,0,29.99,
900016625,Norm Hawkins,Sales Representative,Southeast,1108555,"""2023-09-28""",Retail,Individual,4005811,Peyton Chavez,Florida,Landscape lighting,KEBL060,Bistro String lights - 60 ft - white,3,46.99,0,140.97,
900015961,Wynona Smith,Sales Associate III,Northeast,1108560,"""2023-09-28""",Retail,Individual,4005058,Harriet Smith,New York,Landscape lighting,KERL600,Rope lights - Green,4,26.99,0,107.96,
900016625,Norm Hawkins,Sales Representative,Southeast,1108556,"""2023-09-28""",Retail,Individual,4004713,Charlotte Thomas,Florida,Lightbulbs,KELB094,K-Eco Energy Bulbs 9W (4-pack),4,12.97,0,51.88,
900012203,Christen Barrett,Sales Associate I,S Central East,1108557,"""2023-09-28""",Retail,Individual,4004838,Orion Wheeler,Texas,Lightbulbs,KELB094,K-Eco Energy Bulbs 9W (4-pack),4,12.97,0,51.88,
900012203,Christen Barrett,Sales Associate I,S Central East,1108559,"""2023-09-28""",Wholesale,Business,6004113,Daniel Inc,Texas,Grid Tie Inverters,KIGT009,K-Invert 9K,3,2430,0.14,6269.4,
900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,1108558,"""2023-09-28""",Retail,Individual,4005061,Yan Wu,Louisiana,Lightbulbs,KESL094,K-Eco Smart Bulbs 9W dimmable (4-pack),1,29.25,0,29.25,
900016439,Alyssa Smoak,Sales Associate IV,Northeast,1108561,"""2023-09-28""",Retail,Individual,4004277,Patricia Alvarez,New York,Batteries,KEBA308,K-Eco  AAA NiMH rechargeable batteries  (8-pack),1,9.99,0,9.99,
900012506,Lisa Frere,Sales Associate V,N Central East,1108562,"""2023-09-28""",Retail,Individual,4005149,Quinn Day,Ohio,Batteries,KEBA308,K-Eco  AAA NiMH rechargeable batteries  (8-pack),1,9.99,0,9.99,
900010859,Nick Chen,Sales Representative,S Central East,1108563,"""2023-09-28""",Retail,Individual,4004568,Annabelle Bishop,Louisiana,Lightbulbs,KELB123,K-Eco Energy Bulbs 13W (2-pack),1,8.5,0,8.5,
900019334,Mitch White,Sales Associate I,Southeast,1108564,"""2023-09-28""",Retail,Individual,4005993,Molly Ferguson,Georgia,Lightbulbs,KELB092,K-Eco Energy Bulbs 9W (2-pack),1,7.53,0,7.53,
900014055,Daniel Burgess,Sales Associate II,Central East,1108565,"""2023-09-29""",Wholesale,Business,6003974,Streich LLC,Virginia,Solar panels,KESP325,K-Eco 325,1,1062.75,0.11,945.85,
900015499,Lauren Skip,Senior Sales Associate,N Central East,1108566,"""2023-09-29""",Retail,Individual,4005650,Londyn Jenkins,Indiana,Solar panels,KESP325,K-Eco 325,4,1062.75,0,4251,
900013610,Ava Orosco,Sales Associate I,Northwest,1108567,"""2023-09-29""",Retail,Individual,4005636,Scarlett Allen,Alaska,Wind harvester,KEWH400,K-Eco Blast 400,1,880,0,880,
900013610,Ava Orosco,Sales Associate I,Northwest,1108568,"""2023-09-29""",Wholesale,Business,6001618,Bogan LLC,Oregon,Lightbulbs,KELB238,K-Eco Energy Bulbs 23W  (8-pack),3,29.99,0.02,88.17,
900012506,Lisa Frere,Sales Associate V,N Central East,1108569,"""2023-09-29""",Retail,Individual,4005688,Juan Austin,Kansas,Landscape lighting,KEWS008,Solar wall sconces (8pk),4,58.99,0,235.96,
900018712,Dru Clingman,Sales Associate II,S Central East,1108570,"""2023-09-29""",Retail,Individual,4005593,Zion Wood,Texas,Lightbulbs,KELB094,K-Eco Energy Bulbs 9W (4-pack),1,12.97,0,12.97,
900015499,Lauren Skip,Senior Sales Associate,N Central East,1108571,"""2023-09-30""",Wholesale,Business,6003600,Christiansen Inc,Kansas,Batteries,KEBA312,K-Eco  AAA NiMH rechargeable batteries (12-pack),2,13.99,0.13,24.34,
900014621,Shantel Francis,Sales Associate II,Northeast,1108573,"""2023-09-30""",Retail,Individual,4005926,Raphael Greenwood,New York,Solar panels,KESP326,K-Eco 325x,1,1052.09,0,1052.09,
900019019,Alexandra Kundt,Senior Sales Associate,S Central East,1108572,"""2023-09-30""",Retail,Individual,4005583,Zachary Cox,Oklahoma,Solar panels,KESP250,K-Eco 250,1,817.5,0,817.5,
900010859,Nick Chen,Sales Representative,S Central East,1108574,"""2023-09-30""",Wholesale,Business,6001924,Rau Group,Oklahoma,Batteries,KEBA212,K-Eco AA  NiMH rechargeable batteries (12-pack),2,21.59,0.01,42.75,
900010428,Colby Hallberg,Sales Representative,N Central East,1108575,"""2023-09-30""",Wholesale,Business,6003018,Aufderhar LLC,Illinois,Batteries,KEBA208,K-Eco AA  NiMH rechargeable batteries (8-pack),4,14.39,0.12,50.65,
900017953,Delaney Marschke,Sales Associate I,S Central West,1108576,"""2023-09-30""",Retail,Business,6003573,Kassulke Group,Colorado,Batteries,KEBA208,K-Eco AA  NiMH rechargeable batteries (8-pack),3,14.39,0,43.17,
900019907,Lorrie Ellison,Sales Associate I,Southwest,1108577,"""2023-09-30""",Retail,Individual,4005516,Arya Thompson,California,Lightbulbs,KELB094,K-Eco Energy Bulbs 9W (4-pack),1,12.97,0,12.97,
900018712,Dru Clingman,Sales Associate II,S Central East,1108580,"""2023-10-01""",Retail,Individual,4005845,Rayna Alexander,Texas,Solar panels,KESP275,K-Eco 275,2,899.25,0,1798.5,
900016439,Alyssa Smoak,Sales Associate IV,Northeast,1108579,"""2023-10-01""",Retail,Individual,4005250,Adalynn Gonzalez,Massachusetts,Landscape lighting,KECL060,Bistro String lights - 60 ft - Multicolor,4,59.99,0,239.96,
900012281,Logan Augur,Sales Associate I,S Central West,1108584,"""2023-10-01""",Retail,Individual,4005428,Cora Kelley,Arizona,Landscape lighting,KESC100,Security lights,3,65.5,0,196.5,
900019273,Michelle Tiffany,Sales Representative,Central East,1108578,"""2023-10-01""",Retail,Individual,4004847,Zephyr Davis,North Carolina,Landscape lighting,KECL040,Bistro String lights - 40 ft - Multicolor,3,45.5,0,136.5,
900016439,Alyssa Smoak,Sales Associate IV,Northeast,1108582,"""2023-10-01""",Wholesale,Business,6001900,Hauck LLC,New York,Lightbulbs,KELB238,K-Eco Energy Bulbs 23W  (8-pack),4,29.99,0.11,106.76,
900012283,Igor Hansen,Sales Associate,N Central East,1108583,"""2023-10-01""",Wholesale,Business,6004065,White Group,Ohio,Lightbulbs,KELB098,K-Eco Energy Bulbs 9W  (8-pack),3,22.99,0.04,66.21,
900010453,Susan Fetterman,Senior Sales Representative,N Central East,1108581,"""2023-10-01""",Retail,Individual,4004224,Arya Sullivan,Minnesota,Lightbulbs,KELB204,K-Eco Energy Bulbs 20W (4-pack),2,17.5,0,35,
900012506,Lisa Frere,Sales Associate V,N Central East,1108585,"""2023-10-02""",Retail,Individual,4004551,Dylan Medina,Ohio,Landscape lighting,KECL100,Bistro String lights - 100 ft- Multicolor,2,89.99,0,179.98,
900018483,Kendra Barnbrook,Senior Sales Associate,S Central East,1108586,"""2023-10-02""",Retail,Individual,4006045,Nancy Stephens,Louisiana,Landscape lighting,KEBL040,Bistro String lights - 40 ft - white,2,27.99,0,55.98,
900014055,Daniel Burgess,Sales Associate II,Central East,1108587,"""2023-10-02""",Retail,Individual,4004226,Rufus Bates,Kentucky,Lightbulbs,KELB094,K-Eco Energy Bulbs 9W (4-pack),4,12.97,0,51.88,
900012506,Lisa Frere,Sales Associate V,N Central East,1108588,"""2023-10-02""",Wholesale,Business,6002354,Koelpin Group,Minnesota,Grid Tie Inverters,KIGT009,K-Invert 9K,3,2430,0.15,6196.5,
900019273,Michelle Tiffany,Sales Representative,Central East,1108589,"""2023-10-03""",Retail,Individual,4004594,Ibrahim Rogers,Virginia,Solar panels,KESP200,K-Eco 200,4,654,0,2616,
900012203,Christen Barrett,Sales Associate I,S Central East,1108590,"""2023-10-03""",Wholesale,Business,6002169,Funk Inc,Texas,Solar panels,KESP625,K-Eco 625,1,1430.63,0.08,1316.18,
900016625,Norm Hawkins,Sales Representative,Southeast,1108591,"""2023-10-03""",Retail,Individual,4004810,Kinsley Carlson,South Carolina,Wind harvester,KEWH005,K-Eco Breeze Mini ,1,55,0,55,
900015499,Lauren Skip,Senior Sales Associate,N Central East,1108593,"""2023-10-03""",Retail,Individual,4005618,Natalie Berry,Michigan,Landscape lighting,KERL500,Rope lights - Purple,2,26.99,0,53.98,
900018684,Vincent Kobak,Sales Associate IV,N Central East,1108594,"""2023-10-03""",Retail,Individual,4005388,Madeline Osborne,Illinois,Landscape lighting,KERL500,Rope lights - Purple,2,26.99,0,53.98,
900013621,Hannah Rosenstock,Sales Associate,Southwest,1108592,"""2023-10-03""",Retail,Individual,4005332,Jing Pierce,California,Lightbulbs,KELB092,K-Eco Energy Bulbs 9W (2-pack),4,7.53,0,30.12,
900011701,Georgia Eddowes,Sales Representative,Southeast,1108596,"""2023-10-04""",Retail,Individual,4005712,Henrietta Carter,Georgia,Landscape lighting,KECL060,Bistro String lights - 60 ft - Multicolor,3,59.99,0,179.97,
900016625,Norm Hawkins,Sales Representative,Southeast,1108601,"""2023-10-04""",Retail,Individual,4004746,Laura Bridgewater,Florida,Landscape lighting,KERL500,Rope lights - Purple,4,26.99,0,107.96,
900012995,Brenda Albury,Senior Sales Representative,Central East,1108597,"""2023-10-04""",Wholesale,Business,6002581,Gulgowski Inc,West Virginia,Batteries,KEBA312,K-Eco  AAA NiMH rechargeable batteries (12-pack),3,13.99,0.03,40.71,
900012349,Clement Carry,Sales Associate I,Southeast,1108595,"""2023-10-04""",Retail,Individual,4004109,Jameson Morales,Alabama,Landscape lighting,KECL100,Bistro String lights - 100 ft- Multicolor,1,89.99,0,89.99,
900017953,Delaney Marschke,Sales Associate I,S Central West,1108599,"""2023-10-04""",Wholesale,Business,6002240,Sawayn Inc,Arizona,Lightbulbs,KELB098,K-Eco Energy Bulbs 9W  (8-pack),1,22.99,0.03,22.3,
900017953,Delaney Marschke,Sales Associate I,S Central West,1108602,"""2023-10-04""",Retail,Individual,4005662,Emilia Chambers,Colorado,Lightbulbs,KERL200,Smart Rope lights - Color changing ,1,35,0,35,
900011701,Georgia Eddowes,Sales Representative,Southeast,1108598,"""2023-10-04""",Retail,Individual,4004100,Curtis Donnelly,Florida,Lightbulbs,KELB134,K-Eco Energy Bulbs 13W (4-pack),2,15.99,0,31.98,
900010453,Susan Fetterman,Senior Sales Representative,Central East,1108600,"""2023-10-04""",Retail,Individual,4004647,Luke Schneider,Kentucky,Landscape lighting,KERL400,Rope lights - Orange,1,26.99,0,26.99,
900016439,Alyssa Smoak,Sales Associate IV,Northeast,1108603,"""2023-10-04""",Retail,Individual,4004978,Leilani Graham,New York,Lightbulbs,KELB094,K-Eco Energy Bulbs 9W (4-pack),1,12.97,0,12.97,
900016320,Paul Massimo,Sales Associate II,S Central East,1108604,"""2023-10-04""",Retail,Individual,4005834,Zara Kennington,Texas,Lightbulbs,KELB202,K-Eco Energy Bulbs 20W (2-pack),1,9.99,0,9.99,
900010428,Colby Hallberg,Sales Representative,N Central East,1108605,"""2023-10-04""",Retail,Individual,4004428,Briar Martin,Michigan,Batteries,KEBA308,K-Eco  AAA NiMH rechargeable batteries  (8-pack),1,9.99,0,9.99,
900015696,Eddie Harrower,Sales Associate I,S Central West,1108606,"""2023-10-04""",Retail,Individual,4004686,Ryan Owens,Arizona,Lightbulbs,KELB123,K-Eco Energy Bulbs 13W (2-pack),1,8.5,0,8.5,
900012746,Becky Seneschal,Senior Sales Representative,N Central East,1108607,"""2023-10-04""",Retail,Individual,4004593,Sophie James,Ohio,Lightbulbs,KELB092,K-Eco Energy Bulbs 9W (2-pack),1,7.53,0,7.53,
900010428,Colby Hallberg,Sales Representative,N Central East,1108610,"""2023-10-05""",Retail,Individual,4004428,Briar Martin,Michigan,Landscape lighting,KESC100,Security lights,2,65.5,0,131,
